shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1:03,35.05266,-85.30972,1000000,
1:04,35.05617,-85.26871,1000000,
1:65,34.98907,-85.31948,1000000,
1:66,34.98907,-85.31948,1000000,
10A:01,35.04167,-85.30864,1000000,
10A:04,35.05617,-85.26871,1000000,
10A:51,35.05770,-85.26770,1000000,
10A:52,35.07193,-85.25008,1000000,
10A:55,35.07193,-85.25008,1000000,
10A:57,35.07193,-85.25008,1000000,
10A:59,35.07193,-85.25008,1000000,
10C:02,35.04167,-85.30864,1000000,
10C:03,35.05617,-85.26871,1000000,
10C:05,35.05617,-85.26871,1000000,
10C:06,35.05617,-85.26871,1000000,
10C:07,35.04167,-85.30864,1000000,
10G:03,35.05617,-85.26871,1000000,
10G:04,35.04167,-85.30864,1000000,
10G:52,35.07040,-85.24648,1000000,
10G:54,35.07173,-85.25016,1000000,
10G:55,35.07173,-85.25016,1000000,
10G:56,35.07040,-85.24648,1000000,
13:02,35.05617,-85.26871,1000000,
13:03,35.04883,-85.30955,1000000,
13:52,34.98473,-85.28815,1000000,
13:53,34.98473,-85.28815,1000000,
15:01,35.04940,-85.31074,1000000,
15:03,35.05617,-85.26871,1000000,
15:51,34.98680,-85.33213,1000000,
15:54,34.98680,-85.33213,1000000,
16:06,35.05617,-85.26871,1000000,
16:07,35.04883,-85.30955,1000000,
16:12,35.04167,-85.30864,1000000,
16:13,35.04167,-85.30864,1000000,
16:20,35.12886,-85.24071,1000000,
16:22,35.12886,-85.24071,1000000,
19:01,35.04505,-85.30931,1000000,
19:54,35.02292,-85.19824,1000000,
19:55,35.02292,-85.19824,1000000,
2:01,35.04167,-85.30864,1000000,
2:02,35.05617,-85.26871,1000000,
2:51,35.07440,-85.30850,1000000,
2:53,35.07440,-85.30850,1000000,
21:01,35.05072,-85.30945,1000000,
21:02,35.05617,-85.26871,1000000,
21:51,35.04691,-85.32027,1000000,
21:52,35.04691,-85.32027,1000000,
21:53,35.04691,-85.32027,1000000,
21:55,35.04691,-85.32027,1000000,
28:01,35.05070,-85.30953,1000000,
28:02,35.05617,-85.26871,1000000,
28:51,35.09976,-85.23829,1000000,
28:52,35.09976,-85.23829,1000000,
3:02,35.05266,-85.30972,1000000,
3:15,35.05617,-85.26871,1000000,
3:51,35.07255,-85.15602,1000000,
3:52,35.07683,-85.15368,1000000,
3:53,35.07255,-85.15602,1000000,
33:01,35.03788,-85.30689,1000000,
33:03,35.03860,-85.30743,1000000,
33:51,35.05403,-85.31147,1000000,
34:02,35.03860,-85.30743,1000000,
34:49,35.05407,-85.31144,1000000,
34:52,35.05407,-85.31144,1000000,
34:99,35.06249,-85.30494,1000000,
4:10,35.05617,-85.26871,1000000,
4:11,35.05617,-85.26871,1000000,
4:12,35.05266,-85.30972,1000000,
4:13,35.05266,-85.30972,1000000,
4:14,35.05617,-85.26871,1000000,
4:15,35.05266,-85.30972,1000000,
4:64,35.03678,-85.16041,1000000,
4:65,35.03678,-85.16041,1000000,
4:66,35.03678,-85.16044,1000000,
4:67,35.03676,-85.16042,1000000,
4:69,35.03678,-85.16041,1000000,
7:01,35.05266,-85.30972,1000000,
7:51,35.05617,-85.26871,1000000,
8:01,35.02503,-85.24605,1000000,
8:02,35.02503,-85.24605,1000000,
8:03,35.02503,-85.24605,1000000,
8:51,35.04809,-85.24266,1000000,
8:52,35.05617,-85.26871,1000000,
8:53,35.05617,-85.26871,1000000,
8:54,35.05617,-85.26871,1000000,
8:55,35.02503,-85.24605,1000000,
9:02,35.04883,-85.30955,1000000,
9:03,35.05617,-85.26871,1000000,
9:51,34.98473,-85.28815,1000000,
9:52,34.98473,-85.28815,1000000,
1:04,35.05611,-85.26863,2000000,
10A:04,35.05611,-85.26863,2000000,
10C:03,35.05611,-85.26863,2000000,
10C:05,35.05611,-85.26863,2000000,
10C:06,35.05611,-85.26863,2000000,
10G:03,35.05611,-85.26863,2000000,
13:02,35.05611,-85.26863,2000000,
13:52,34.98462,-85.28810,2000000,
13:53,34.98462,-85.28810,2000000,
15:03,35.05611,-85.26863,2000000,
16:06,35.05611,-85.26863,2000000,
2:02,35.05611,-85.26863,2000000,
21:02,35.05611,-85.26863,2000000,
28:02,35.05611,-85.26863,2000000,
3:15,35.05611,-85.26863,2000000,
4:10,35.05611,-85.26863,2000000,
4:14,35.05611,-85.26863,2000000,
8:52,35.05611,-85.26863,2000000,
8:53,35.05611,-85.26863,2000000,
8:54,35.05611,-85.26863,2000000,
9:03,35.05611,-85.26863,2000000,
9:51,34.98462,-85.28810,2000000,
9:52,34.98462,-85.28810,2000000,
1:04,35.05599,-85.26871,2000001,
1:65,34.98897,-85.31936,2000001,
1:66,34.98897,-85.31936,2000001,
10A:04,35.05599,-85.26871,2000001,
10C:03,35.05599,-85.26871,2000001,
10C:05,35.05599,-85.26871,2000001,
10C:06,35.05599,-85.26871,2000001,
10G:03,35.05599,-85.26871,2000001,
13:02,35.05599,-85.26871,2000001,
13:52,34.98449,-85.28814,2000001,
13:53,34.98449,-85.28814,2000001,
15:03,35.05599,-85.26871,2000001,
16:06,35.05599,-85.26871,2000001,
2:02,35.05599,-85.26871,2000001,
21:01,35.05058,-85.30957,2000001,
21:02,35.05599,-85.26871,2000001,
28:02,35.05599,-85.26871,2000001,
3:15,35.05599,-85.26871,2000001,
33:01,35.03788,-85.30689,2000001,
4:10,35.05599,-85.26871,2000001,
4:11,35.05611,-85.26863,2000001,
4:14,35.05599,-85.26871,2000001,
8:01,35.02486,-85.24613,2000001,
8:02,35.02486,-85.24613,2000001,
8:03,35.02486,-85.24613,2000001,
8:52,35.05599,-85.26871,2000001,
8:53,35.05599,-85.26871,2000001,
8:54,35.05599,-85.26871,2000001,
8:55,35.02486,-85.24613,2000001,
9:03,35.05599,-85.26871,2000001,
9:51,34.98449,-85.28814,2000001,
9:52,34.98449,-85.28814,2000001,
1:04,35.05587,-85.26878,2000002,
1:65,34.98891,-85.31920,2000002,
1:66,34.98891,-85.31920,2000002,
10A:04,35.05587,-85.26878,2000002,
10C:03,35.05587,-85.26878,2000002,
10C:05,35.05587,-85.26878,2000002,
10C:06,35.05587,-85.26878,2000002,
10G:03,35.05587,-85.26878,2000002,
13:02,35.05587,-85.26878,2000002,
13:52,34.98436,-85.28818,2000002,
13:53,34.98436,-85.28818,2000002,
15:03,35.05587,-85.26878,2000002,
16:06,35.05587,-85.26878,2000002,
2:02,35.05587,-85.26878,2000002,
21:01,35.05048,-85.30957,2000002,
21:02,35.05587,-85.26878,2000002,
28:02,35.05587,-85.26878,2000002,
3:15,35.05587,-85.26878,2000002,
33:01,35.03787,-85.30707,2000002,
4:10,35.05587,-85.26878,2000002,
4:11,35.05599,-85.26871,2000002,
4:14,35.05587,-85.26878,2000002,
8:01,35.02469,-85.24622,2000002,
8:02,35.02469,-85.24622,2000002,
8:03,35.02469,-85.24622,2000002,
8:52,35.05587,-85.26878,2000002,
8:53,35.05587,-85.26878,2000002,
8:54,35.05587,-85.26878,2000002,
8:55,35.02469,-85.24622,2000002,
9:03,35.05587,-85.26878,2000002,
9:51,34.98436,-85.28818,2000002,
9:52,34.98436,-85.28818,2000002,
1:04,35.05574,-85.26886,2000003,
1:65,34.98886,-85.31905,2000003,
1:66,34.98886,-85.31905,2000003,
10A:04,35.05574,-85.26886,2000003,
10C:03,35.05574,-85.26886,2000003,
10C:05,35.05574,-85.26886,2000003,
10C:06,35.05574,-85.26886,2000003,
10G:03,35.05574,-85.26886,2000003,
13:02,35.05574,-85.26886,2000003,
13:52,34.98422,-85.28822,2000003,
13:53,34.98422,-85.28822,2000003,
15:03,35.05574,-85.26886,2000003,
16:06,35.05574,-85.26886,2000003,
2:02,35.05574,-85.26886,2000003,
21:01,35.05034,-85.30957,2000003,
21:02,35.05574,-85.26886,2000003,
28:02,35.05574,-85.26886,2000003,
3:15,35.05574,-85.26886,2000003,
33:01,35.03787,-85.30726,2000003,
4:10,35.05574,-85.26886,2000003,
4:11,35.05587,-85.26878,2000003,
4:14,35.05574,-85.26886,2000003,
8:01,35.02452,-85.24631,2000003,
8:02,35.02452,-85.24631,2000003,
8:03,35.02452,-85.24631,2000003,
8:52,35.05574,-85.26886,2000003,
8:53,35.05574,-85.26886,2000003,
8:54,35.05574,-85.26886,2000003,
8:55,35.02452,-85.24631,2000003,
9:03,35.05574,-85.26886,2000003,
9:51,34.98422,-85.28822,2000003,
9:52,34.98422,-85.28822,2000003,
1:04,35.05569,-85.26889,2000004,
1:65,34.98880,-85.31890,2000004,
1:66,34.98880,-85.31890,2000004,
10A:04,35.05569,-85.26889,2000004,
10C:03,35.05569,-85.26889,2000004,
10C:05,35.05569,-85.26889,2000004,
10C:06,35.05569,-85.26889,2000004,
10G:03,35.05569,-85.26889,2000004,
13:02,35.05569,-85.26889,2000004,
13:52,34.98411,-85.28826,2000004,
13:53,34.98411,-85.28826,2000004,
15:03,35.05569,-85.26889,2000004,
16:06,35.05569,-85.26889,2000004,
2:02,35.05569,-85.26889,2000004,
21:01,35.05021,-85.30956,2000004,
21:02,35.05569,-85.26889,2000004,
28:02,35.05569,-85.26889,2000004,
3:15,35.05569,-85.26889,2000004,
33:01,35.03798,-85.30734,2000004,
4:10,35.05569,-85.26889,2000004,
4:11,35.05574,-85.26886,2000004,
4:14,35.05569,-85.26889,2000004,
8:01,35.02434,-85.24640,2000004,
8:02,35.02434,-85.24640,2000004,
8:03,35.02434,-85.24640,2000004,
8:52,35.05569,-85.26889,2000004,
8:53,35.05569,-85.26889,2000004,
8:54,35.05569,-85.26889,2000004,
8:55,35.02434,-85.24640,2000004,
9:03,35.05569,-85.26889,2000004,
9:51,34.98411,-85.28826,2000004,
9:52,34.98411,-85.28826,2000004,
1:04,35.05559,-85.26896,2000005,
1:65,34.98875,-85.31874,2000005,
1:66,34.98875,-85.31874,2000005,
10A:04,35.05559,-85.26896,2000005,
10C:03,35.05559,-85.26896,2000005,
10C:05,35.05559,-85.26896,2000005,
10C:06,35.05559,-85.26896,2000005,
10G:03,35.05559,-85.26896,2000005,
13:02,35.05559,-85.26896,2000005,
13:52,34.98411,-85.28809,2000005,
13:53,34.98411,-85.28809,2000005,
15:03,35.05559,-85.26896,2000005,
16:06,35.05559,-85.26896,2000005,
2:02,35.05559,-85.26896,2000005,
21:01,35.05012,-85.30956,2000005,
21:02,35.05559,-85.26896,2000005,
28:02,35.05559,-85.26896,2000005,
3:15,35.05559,-85.26896,2000005,
33:01,35.03812,-85.30736,2000005,
4:10,35.05559,-85.26896,2000005,
4:11,35.05569,-85.26889,2000005,
4:14,35.05559,-85.26896,2000005,
8:01,35.02424,-85.24649,2000005,
8:02,35.02424,-85.24649,2000005,
8:03,35.02424,-85.24649,2000005,
8:52,35.05565,-85.26892,2000005,
8:53,35.05565,-85.26892,2000005,
8:54,35.05565,-85.26892,2000005,
8:55,35.02424,-85.24649,2000005,
9:03,35.05559,-85.26896,2000005,
9:51,34.98411,-85.28809,2000005,
9:52,34.98411,-85.28809,2000005,
1:04,35.05560,-85.26911,2000006,
1:65,34.98869,-85.31859,2000006,
1:66,34.98869,-85.31859,2000006,
10A:04,35.05560,-85.26911,2000006,
10C:03,35.05560,-85.26911,2000006,
10C:05,35.05560,-85.26911,2000006,
10C:06,35.05560,-85.26911,2000006,
10G:03,35.05560,-85.26911,2000006,
13:02,35.05560,-85.26911,2000006,
13:52,34.98411,-85.28809,2000006,
13:53,34.98411,-85.28809,2000006,
15:03,35.05560,-85.26911,2000006,
16:06,35.05560,-85.26911,2000006,
2:02,35.05560,-85.26911,2000006,
21:01,35.04998,-85.30956,2000006,
21:02,35.05560,-85.26911,2000006,
28:02,35.05560,-85.26911,2000006,
3:15,35.05560,-85.26911,2000006,
33:01,35.03825,-85.30738,2000006,
4:10,35.05560,-85.26911,2000006,
4:11,35.05559,-85.26896,2000006,
4:14,35.05560,-85.26911,2000006,
8:01,35.02430,-85.24669,2000006,
8:02,35.02430,-85.24669,2000006,
8:03,35.02430,-85.24669,2000006,
8:52,35.05559,-85.26896,2000006,
8:53,35.05559,-85.26896,2000006,
8:54,35.05559,-85.26896,2000006,
8:55,35.02430,-85.24669,2000006,
9:03,35.05560,-85.26911,2000006,
9:51,34.98411,-85.28809,2000006,
9:52,34.98411,-85.28809,2000006,
1:04,35.05562,-85.26927,2000007,
1:65,34.98865,-85.31847,2000007,
1:66,34.98865,-85.31847,2000007,
10A:04,35.05562,-85.26927,2000007,
10C:03,35.05562,-85.26927,2000007,
10C:05,35.05562,-85.26927,2000007,
10C:06,35.05562,-85.26927,2000007,
10G:03,35.05562,-85.26927,2000007,
10G:54,35.07171,-85.24989,2000007,
10G:55,35.07171,-85.24989,2000007,
13:02,35.05562,-85.26927,2000007,
13:52,34.98411,-85.28792,2000007,
13:53,34.98411,-85.28792,2000007,
15:01,35.04922,-85.31072,2000007,
15:03,35.05562,-85.26927,2000007,
16:06,35.05562,-85.26927,2000007,
2:02,35.05562,-85.26927,2000007,
21:01,35.04985,-85.30955,2000007,
21:02,35.05562,-85.26927,2000007,
28:02,35.05562,-85.26927,2000007,
3:15,35.05562,-85.26927,2000007,
33:01,35.03838,-85.30741,2000007,
4:10,35.05562,-85.26927,2000007,
4:11,35.05557,-85.26882,2000007,
4:14,35.05562,-85.26927,2000007,
8:01,35.02435,-85.24681,2000007,
8:02,35.02435,-85.24681,2000007,
8:03,35.02435,-85.24681,2000007,
8:51,35.04816,-85.24296,2000007,
8:52,35.05557,-85.26882,2000007,
8:53,35.05557,-85.26882,2000007,
8:54,35.05557,-85.26882,2000007,
8:55,35.02435,-85.24681,2000007,
9:03,35.05562,-85.26927,2000007,
9:51,34.98411,-85.28792,2000007,
9:52,34.98411,-85.28792,2000007,
1:03,35.05255,-85.30975,2000008,
1:04,35.05564,-85.26944,2000008,
1:65,34.98859,-85.31832,2000008,
1:66,34.98859,-85.31832,2000008,
10A:01,35.04195,-85.30864,2000008,
10A:04,35.05564,-85.26944,2000008,
10A:51,35.05784,-85.26760,2000008,
10C:02,35.04195,-85.30864,2000008,
10C:03,35.05564,-85.26944,2000008,
10C:05,35.05564,-85.26944,2000008,
10C:06,35.05564,-85.26944,2000008,
10C:07,35.04195,-85.30864,2000008,
10G:03,35.05564,-85.26944,2000008,
10G:04,35.04195,-85.30864,2000008,
13:02,35.05564,-85.26944,2000008,
13:52,34.98411,-85.28776,2000008,
13:53,34.98411,-85.28776,2000008,
15:03,35.05564,-85.26944,2000008,
16:06,35.05564,-85.26944,2000008,
16:12,35.04195,-85.30864,2000008,
16:13,35.04195,-85.30864,2000008,
2:01,35.04195,-85.30871,2000008,
2:02,35.05564,-85.26944,2000008,
21:01,35.04971,-85.30955,2000008,
21:02,35.05564,-85.26944,2000008,
28:02,35.05564,-85.26944,2000008,
3:02,35.05255,-85.30975,2000008,
3:15,35.05564,-85.26944,2000008,
3:51,35.07261,-85.15602,2000008,
3:53,35.07261,-85.15602,2000008,
33:01,35.03852,-85.30743,2000008,
4:10,35.05564,-85.26944,2000008,
4:11,35.05556,-85.26876,2000008,
4:12,35.05255,-85.30975,2000008,
4:13,35.05255,-85.30975,2000008,
4:14,35.05564,-85.26944,2000008,
4:15,35.05255,-85.30975,2000008,
7:01,35.05255,-85.30975,2000008,
8:52,35.05556,-85.26876,2000008,
8:53,35.05556,-85.26876,2000008,
8:54,35.05556,-85.26876,2000008,
9:03,35.05564,-85.26944,2000008,
9:51,34.98411,-85.28776,2000008,
9:52,34.98411,-85.28776,2000008,
1:04,35.05566,-85.26961,2000009,
1:65,34.98854,-85.31817,2000009,
1:66,34.98854,-85.31817,2000009,
10A:04,35.05566,-85.26961,2000009,
10C:03,35.05566,-85.26961,2000009,
10C:05,35.05566,-85.26961,2000009,
10C:06,35.05566,-85.26961,2000009,
10G:03,35.05566,-85.26961,2000009,
10G:54,35.07165,-85.24970,2000009,
10G:55,35.07165,-85.24970,2000009,
13:02,35.05566,-85.26961,2000009,
13:52,34.98411,-85.28759,2000009,
13:53,34.98411,-85.28759,2000009,
15:01,35.04908,-85.31071,2000009,
15:03,35.05566,-85.26961,2000009,
16:06,35.05566,-85.26961,2000009,
19:54,35.02309,-85.19817,2000009,
19:55,35.02309,-85.19817,2000009,
2:02,35.05566,-85.26961,2000009,
2:51,35.07432,-85.30834,2000009,
2:53,35.07432,-85.30834,2000009,
21:01,35.04968,-85.30955,2000009,
21:02,35.05566,-85.26961,2000009,
28:01,35.05047,-85.30964,2000009,
28:02,35.05566,-85.26961,2000009,
3:15,35.05566,-85.26961,2000009,
33:01,35.03864,-85.30744,2000009,
34:49,35.05405,-85.31122,2000009,
34:52,35.05412,-85.31118,2000009,
4:10,35.05566,-85.26961,2000009,
4:11,35.05554,-85.26870,2000009,
4:14,35.05566,-85.26961,2000009,
8:51,35.04834,-85.24292,2000009,
8:52,35.05554,-85.26870,2000009,
8:53,35.05554,-85.26870,2000009,
8:54,35.05554,-85.26870,2000009,
9:03,35.05566,-85.26961,2000009,
9:51,34.98411,-85.28759,2000009,
9:52,34.98411,-85.28759,2000009,
1:04,35.05568,-85.26977,2000010,
1:65,34.98848,-85.31801,2000010,
1:66,34.98848,-85.31801,2000010,
10A:04,35.05568,-85.26977,2000010,
10C:03,35.05568,-85.26977,2000010,
10C:05,35.05568,-85.26977,2000010,
10C:06,35.05568,-85.26977,2000010,
10G:03,35.05568,-85.26977,2000010,
13:02,35.05568,-85.26977,2000010,
13:52,34.98411,-85.28742,2000010,
13:53,34.98411,-85.28742,2000010,
15:03,35.05568,-85.26977,2000010,
16:06,35.05568,-85.26977,2000010,
16:20,35.12897,-85.24084,2000010,
16:22,35.12897,-85.24084,2000010,
2:01,35.04209,-85.30877,2000010,
2:02,35.05568,-85.26977,2000010,
21:01,35.04954,-85.30954,2000010,
21:02,35.05568,-85.26977,2000010,
28:02,35.05568,-85.26977,2000010,
3:15,35.05568,-85.26977,2000010,
3:51,35.07272,-85.15600,2000010,
3:52,35.07679,-85.15359,2000010,
3:53,35.07272,-85.15600,2000010,
33:01,35.03875,-85.30745,2000010,
4:10,35.05568,-85.26977,2000010,
4:11,35.05548,-85.26855,2000010,
4:14,35.05568,-85.26977,2000010,
7:51,35.05600,-85.26881,2000010,
8:52,35.05549,-85.26855,2000010,
8:53,35.05549,-85.26855,2000010,
8:54,35.05549,-85.26855,2000010,
9:03,35.05568,-85.26977,2000010,
9:51,34.98411,-85.28742,2000010,
9:52,34.98411,-85.28742,2000010,
1:03,35.05234,-85.30975,2000011,
1:04,35.05569,-85.26981,2000011,
1:65,34.98842,-85.31786,2000011,
1:66,34.98842,-85.31786,2000011,
10A:01,35.04211,-85.30872,2000011,
10A:04,35.05569,-85.26981,2000011,
10A:51,35.05800,-85.26752,2000011,
10C:02,35.04211,-85.30872,2000011,
10C:03,35.05569,-85.26981,2000011,
10C:05,35.05569,-85.26981,2000011,
10C:06,35.05569,-85.26981,2000011,
10C:07,35.04211,-85.30872,2000011,
10G:03,35.05569,-85.26981,2000011,
10G:04,35.04211,-85.30872,2000011,
10G:52,35.07025,-85.24644,2000011,
10G:54,35.07159,-85.24954,2000011,
10G:55,35.07159,-85.24954,2000011,
10G:56,35.07025,-85.24644,2000011,
13:02,35.05569,-85.26981,2000011,
13:52,34.98411,-85.28729,2000011,
13:53,34.98411,-85.28729,2000011,
15:01,35.04892,-85.31071,2000011,
15:03,35.05569,-85.26981,2000011,
16:06,35.05569,-85.26981,2000011,
16:12,35.04211,-85.30872,2000011,
16:13,35.04211,-85.30872,2000011,
19:01,35.04518,-85.30931,2000011,
19:54,35.02323,-85.19809,2000011,
19:55,35.02323,-85.19809,2000011,
2:02,35.05569,-85.26981,2000011,
21:01,35.04941,-85.30953,2000011,
21:02,35.05569,-85.26981,2000011,
21:51,35.04677,-85.32023,2000011,
21:52,35.04677,-85.32023,2000011,
21:53,35.04677,-85.32023,2000011,
21:55,35.04677,-85.32023,2000011,
28:02,35.05569,-85.26981,2000011,
3:02,35.05234,-85.30975,2000011,
3:15,35.05569,-85.26981,2000011,
3:51,35.07280,-85.15600,2000011,
3:53,35.07280,-85.15600,2000011,
33:01,35.03887,-85.30745,2000011,
33:03,35.03892,-85.30745,2000011,
34:02,35.03892,-85.30745,2000011,
4:10,35.05569,-85.26981,2000011,
4:11,35.05543,-85.26840,2000011,
4:12,35.05234,-85.30975,2000011,
4:13,35.05234,-85.30975,2000011,
4:14,35.05569,-85.26981,2000011,
4:15,35.05234,-85.30975,2000011,
4:66,35.03690,-85.16031,2000011,
7:01,35.05234,-85.30975,2000011,
8:51,35.04856,-85.24287,2000011,
8:52,35.05548,-85.26853,2000011,
8:53,35.05548,-85.26853,2000011,
8:54,35.05548,-85.26853,2000011,
9:03,35.05569,-85.26981,2000011,
9:51,34.98411,-85.28729,2000011,
9:52,34.98411,-85.28729,2000011,
1:04,35.05572,-85.26997,2000012,
1:65,34.98841,-85.31783,2000012,
1:66,34.98841,-85.31783,2000012,
10A:04,35.05572,-85.26997,2000012,
10C:03,35.05572,-85.26997,2000012,
10C:05,35.05572,-85.26997,2000012,
10C:06,35.05572,-85.26997,2000012,
10G:03,35.05572,-85.26997,2000012,
13:02,35.05572,-85.26997,2000012,
13:52,34.98412,-85.28712,2000012,
13:53,34.98412,-85.28712,2000012,
15:03,35.05572,-85.26997,2000012,
16:06,35.05572,-85.26997,2000012,
2:01,35.04224,-85.30885,2000012,
2:02,35.05572,-85.26997,2000012,
2:51,35.07411,-85.30836,2000012,
2:53,35.07411,-85.30836,2000012,
21:01,35.04927,-85.30953,2000012,
21:02,35.05572,-85.26997,2000012,
28:01,35.05029,-85.30963,2000012,
28:02,35.05572,-85.26997,2000012,
28:51,35.09984,-85.23853,2000012,
28:52,35.09984,-85.23853,2000012,
3:15,35.05572,-85.26997,2000012,
3:51,35.07288,-85.15600,2000012,
3:52,35.07676,-85.15348,2000012,
3:53,35.07288,-85.15600,2000012,
33:01,35.03899,-85.30746,2000012,
33:51,35.05403,-85.31126,2000012,
4:10,35.05572,-85.26997,2000012,
4:11,35.05537,-85.26824,2000012,
4:14,35.05572,-85.26997,2000012,
8:52,35.05542,-85.26838,2000012,
8:53,35.05542,-85.26838,2000012,
8:54,35.05542,-85.26838,2000012,
9:03,35.05572,-85.26997,2000012,
9:51,34.98412,-85.28712,2000012,
9:52,34.98412,-85.28712,2000012,
1:03,35.05218,-85.30975,2000013,
1:04,35.05572,-85.26999,2000013,
1:65,34.98839,-85.31775,2000013,
1:66,34.98839,-85.31775,2000013,
10A:01,35.04223,-85.30880,2000013,
10A:04,35.05572,-85.26999,2000013,
10A:51,35.05814,-85.26746,2000013,
10C:02,35.04223,-85.30880,2000013,
10C:03,35.05572,-85.26999,2000013,
10C:05,35.05572,-85.26999,2000013,
10C:06,35.05572,-85.26999,2000013,
10C:07,35.04223,-85.30880,2000013,
10G:03,35.05572,-85.26999,2000013,
10G:04,35.04223,-85.30880,2000013,
10G:52,35.07012,-85.24653,2000013,
10G:54,35.07152,-85.24937,2000013,
10G:55,35.07152,-85.24937,2000013,
10G:56,35.07012,-85.24653,2000013,
13:02,35.05572,-85.26999,2000013,
13:52,34.98413,-85.28696,2000013,
13:53,34.98413,-85.28696,2000013,
15:01,35.04877,-85.31071,2000013,
15:03,35.05572,-85.26999,2000013,
16:06,35.05572,-85.26999,2000013,
16:12,35.04223,-85.30880,2000013,
16:13,35.04223,-85.30880,2000013,
19:54,35.02339,-85.19801,2000013,
19:55,35.02339,-85.19801,2000013,
2:02,35.05572,-85.26999,2000013,
21:01,35.04913,-85.30952,2000013,
21:02,35.05572,-85.26999,2000013,
28:02,35.05572,-85.26999,2000013,
3:02,35.05218,-85.30975,2000013,
3:15,35.05572,-85.26999,2000013,
3:51,35.07296,-85.15596,2000013,
3:53,35.07296,-85.15596,2000013,
33:01,35.03911,-85.30747,2000013,
33:03,35.03905,-85.30748,2000013,
34:02,35.03905,-85.30748,2000013,
34:49,35.05404,-85.31104,2000013,
34:52,35.05412,-85.31099,2000013,
4:10,35.05572,-85.26999,2000013,
4:11,35.05531,-85.26809,2000013,
4:12,35.05218,-85.30975,2000013,
4:13,35.05218,-85.30975,2000013,
4:14,35.05572,-85.26999,2000013,
4:15,35.05218,-85.30975,2000013,
7:01,35.05218,-85.30975,2000013,
8:51,35.04882,-85.24292,2000013,
8:52,35.05537,-85.26823,2000013,
8:53,35.05537,-85.26823,2000013,
8:54,35.05537,-85.26823,2000013,
9:03,35.05572,-85.26999,2000013,
9:51,34.98413,-85.28696,2000013,
9:52,34.98413,-85.28696,2000013,
1:04,35.05576,-85.27015,2000014,
1:65,34.98833,-85.31760,2000014,
1:66,34.98833,-85.31760,2000014,
10A:04,35.05576,-85.27015,2000014,
10C:03,35.05576,-85.27015,2000014,
10C:05,35.05576,-85.27015,2000014,
10C:06,35.05576,-85.27015,2000014,
10G:03,35.05576,-85.27015,2000014,
13:02,35.05576,-85.27015,2000014,
13:52,34.98414,-85.28680,2000014,
13:53,34.98414,-85.28680,2000014,
15:03,35.05576,-85.27015,2000014,
16:06,35.05576,-85.27015,2000014,
2:01,35.04241,-85.30893,2000014,
2:02,35.05576,-85.27015,2000014,
2:51,35.07392,-85.30839,2000014,
2:53,35.07392,-85.30839,2000014,
21:01,35.04900,-85.30951,2000014,
21:02,35.05576,-85.27015,2000014,
21:51,35.04663,-85.32018,2000014,
21:52,35.04663,-85.32018,2000014,
21:53,35.04663,-85.32018,2000014,
21:55,35.04663,-85.32018,2000014,
28:01,35.05013,-85.30963,2000014,
28:02,35.05576,-85.27015,2000014,
3:15,35.05576,-85.27015,2000014,
3:51,35.07306,-85.15596,2000014,
3:52,35.07672,-85.15333,2000014,
3:53,35.07306,-85.15596,2000014,
33:01,35.03923,-85.30748,2000014,
4:10,35.05576,-85.27015,2000014,
4:11,35.05529,-85.26803,2000014,
4:14,35.05576,-85.27015,2000014,
4:66,35.03703,-85.16011,2000014,
8:52,35.05531,-85.26807,2000014,
8:53,35.05531,-85.26807,2000014,
8:54,35.05531,-85.26807,2000014,
9:03,35.05576,-85.27015,2000014,
9:51,34.98414,-85.28680,2000014,
9:52,34.98414,-85.28680,2000014,
1:03,35.05200,-85.30974,2000015,
1:04,35.05580,-85.27031,2000015,
1:65,34.98828,-85.31745,2000015,
1:66,34.98828,-85.31745,2000015,
10A:01,35.04238,-85.30886,2000015,
10A:04,35.05580,-85.27031,2000015,
10A:51,35.05830,-85.26738,2000015,
10C:02,35.04238,-85.30886,2000015,
10C:03,35.05580,-85.27031,2000015,
10C:05,35.05580,-85.27031,2000015,
10C:06,35.05580,-85.27031,2000015,
10C:07,35.04238,-85.30886,2000015,
10G:03,35.05580,-85.27031,2000015,
10G:04,35.04238,-85.30886,2000015,
10G:52,35.06996,-85.24661,2000015,
10G:56,35.06996,-85.24661,2000015,
13:02,35.05580,-85.27031,2000015,
15:03,35.05580,-85.27031,2000015,
16:06,35.05580,-85.27031,2000015,
16:12,35.04238,-85.30886,2000015,
16:13,35.04238,-85.30886,2000015,
16:20,35.12913,-85.24079,2000015,
16:22,35.12913,-85.24079,2000015,
19:01,35.04532,-85.30934,2000015,
19:54,35.02355,-85.19794,2000015,
19:55,35.02355,-85.19794,2000015,
2:02,35.05580,-85.27031,2000015,
21:01,35.04886,-85.30950,2000015,
21:02,35.05580,-85.27031,2000015,
28:02,35.05580,-85.27031,2000015,
28:51,35.09990,-85.23878,2000015,
28:52,35.09990,-85.23878,2000015,
3:02,35.05200,-85.30974,2000015,
3:15,35.05580,-85.27031,2000015,
3:51,35.07316,-85.15592,2000015,
3:52,35.07669,-85.15326,2000015,
3:53,35.07316,-85.15592,2000015,
33:01,35.03934,-85.30749,2000015,
33:03,35.03920,-85.30748,2000015,
34:02,35.03920,-85.30748,2000015,
